title,author,rating,isbn,language,pages,ratings_count,reviews_count,year,publisher
King Henry IV  Part 2,William Shakespeare/Arthur Raleigh Humphreys,3.8,1904271065,eng,336,262,21,10/12/1967,Bloomsbury Arden Shakespeare
Piccole donne,Louisa May Alcott/Jame's Prunier/Laura Cangemi,3.98,8838461139,ita,288,83,5,4/15/2001,Piemme
I Henry IV,William Shakespeare/Gordon McMullan,3.83,0393979318,en-US,432,89,11,4/22/2003,W. W. Norton & Company
Collected Plays: Henry IV  The Man with the Flower in His Mouth  Right You Are,Luigi Pirandello/Henry Reed,3.92,0714541109,eng,236,12,1,7/1/1987,Riverrun Press (New York  NY)
Henry IV  Parts I & II,William Shakespeare/Ronald K. Levao,3.85,032118274X,en-US,400,58,2,12/1/2006,Pearson
Black Sunday,Thomas  Harris,3.6,0451217411,eng,311,6969,173,11/1/2005,NAL
Hannibal (Hannibal Lecter  #3),Thomas  Harris,3.76,0099297701,eng,564,71712,2120,5/18/2000,Arrow
The Hannibal Lecter Trilogy,Thomas  Harris,4.42,0434009059,eng,1222,808,29,11/3/2005,William Heinemann Ltd.
Velocity,Dean Koontz,3.86,0553588257,eng,460,53394,1527,4/25/2006,Bantam
Hideaway,Dean Koontz,3.84,0425203891,eng,413,30539,453,7/5/2005,Berkley
Lightning,Dean Koontz,4.06,0425192032,eng,384,49312,1644,9/2/2003,Berkley
Icebound,David Axton/Dean Koontz,3.76,0553582909,eng,408,17062,358,9/5/2000,Bantam
The Servants of Twilight / Darkfall / Phantoms,Dean Koontz/Leigh Nichols,4.24,0517064871,eng,752,3336,24,7/27/1991,Wings
Shadow Fires,Leigh Nichols/Dean Koontz,3.78,0425136981,eng,528,9553,167,6/1/1993,Berkley
The Bad Place,Dean R. Koontz,3.9,0425195481,eng,417,30574,519,7/6/2004,Berkley
Fear Nothing (Moonlight Bay  #1),Dean Koontz,4.0,0553579754,eng,448,31462,833,12/1/1998,Bantam Books
The Key to Midnight,Dean Koontz/Leigh Nichols,3.95,0425147517,eng,419,24594,239,6/1/1995,Berkley Books
Mr. Murder,Dean Koontz,3.76,0425210758,eng,493,22577,448,7/5/2006,Berkley
Phantoms,Dean Koontz,3.94,0425181103,eng,448,61123,1047,2/5/2002,Berkley
The Face,Dean Koontz,3.71,0553584480,eng,649,18747,559,4/27/2004,Bantam
Shattered,Dean Koontz,3.9,0425099334,eng,289,19637,228,2/15/1985,Berkley
Intensity,Dean Koontz,4.04,0553582917,eng,436,65221,2345,10/31/2000,Bantam
The Good Guy,Dean Koontz,3.82,0553804812,eng,386,29967,1317,5/29/2007,Bantam
The Eyes of Darkness,Leigh Nichols/Dean Koontz,3.88,0425153975,eng,366,16242,298,7/1/1996,Berkley
The Door to December,Richard Paige/Dean Koontz,3.95,0451205421,eng,518,32385,581,6/1/2002,Berkley Books
The Servants of Twilight,Leigh Nichols/Dean Koontz,3.83,0747236380,eng,499,15666,209,5/16/1991,Headline Feature
Darkfall,Dean Koontz,3.82,0425214591,eng,371,17016,364,2/6/2007,Berkley
Ghosts and Grisly Things,Ramsey Campbell/Jack Dann/Dennis Etchison,3.73,0312867573,en-US,300,202,14,10/11/2001,Tor Books
Shakespeare: The Biography,Peter Ackroyd,3.99,140007598X,eng,608,1541,131,11/14/2006,Anchor
The Necessary Shakespeare,William Shakespeare,4.31,0321272501,eng,896,91,10,8/27/2004,Longman Publishing Group
Shakespeare After All,Marjorie Garber,4.38,0385722141,eng,1008,852,62,9/20/2005,Anchor Books
Playing Shakespeare: An Actor's Guide,John   Barton/Luann Walther,4.35,0385720858,eng,288,456,27,8/21/2001,Anchor
John Grisham Value Collection: A Time to Kill  The Firm  The Client,John Grisham/Michael Beck/Blair Brown/D.W. Moffett,4.5,0739312642,eng,0,476,9,6/1/2004,Random House Audio
The Pelican Brief,John Grisham,4.0,0385339704,eng,400,340714,1942,4/25/2006,Delta
The Harry Bosch Novels  Volume 1: The Black Echo / The Black Ice / The Concrete Blonde (Harry Bosch #1-3),Michael Connelly,4.34,0316154970,eng,794,2023,83,10/22/2001,Little  Brown & Company
Echo Park (Harry Bosch  #12; Harry Bosch Universe  #16),Michael Connelly,4.12,0316734950,eng,405,36333,1511,10/9/2006,Little  Brown & Company
Angels Flight (Harry Bosch  #6; Harry Bosch Universe  #7),Michael Connelly,4.18,0446607274,eng,454,33730,1309,1/5/2000,Warner Books (NY)
The Harry Bosch Novels  Volume 2: The Last Coyote / Trunk Music / Angels Flight (Harry Bosch  #4-6),Michael Connelly,4.49,0316614564,eng,821,2026,27,11/3/2003,Little  Brown and Company
The Closers (Harry Bosch  #11; Harry Bosch Universe  #14),Michael Connelly,4.13,0446699551,eng,432,29913,1282,10/2/2006,Grand Central Publishing
The Poet (Jack McEvoy  #1; Harry Bosch Universe  #5),Michael Connelly,4.2,0446690457,eng,510,64309,2025,7/1/2002,Grand Central Publishing
Chasing the Dime,Michael Connelly,3.96,044661162X,eng,448,26998,828,9/1/2003,Warner Books
The Black Echo (Harry Bosch  #1; Harry Bosch Universe  #1),Michael Connelly,4.1,0446612731,eng,482,125864,3198,12/1/2002,Grand Central Publishing
Tales From Shakespeare,Charles Lamb/Mary Lamb/Arthur Rackham,3.96,1853261408,eng,278,117,11,8/5/1994,Wordsworth Editions
Shakespeare's Champion (Lily Bard  #2),Charlaine Harris,3.83,0425213102,eng,214,13896,537,12/5/2006,Berkley Books
Will in the World: How Shakespeare Became Shakespeare,Stephen Greenblatt,3.94,0393050572,en-US,430,421,70,9/30/2004,W.W. Norton & Company (NY/London)
Sonnets,William Shakespeare/Barbara A. Mowat/Paul Werstine,4.25,0671722875,eng,391,701,41,2/1/2004,Simon  Schuster
Shakespeare's Trollop (Lily Bard  #4),Charlaine Harris,3.87,0425196992,eng,194,12212,367,5/4/2004,Berkley
Shakespeare's Kitchen: Renaissance Recipes for the Contemporary Cook,Francine Segan/Tim Turner/Patrick O'Connell,4.01,0375509178,eng,288,111,13,10/14/2003,Random House
Sonnets,William Shakespeare/Stephen  Booth,4.25,0300085060,eng,583,104,6,7/11/2000,Yale University Press
The Art of Shakespeare's Sonnets,Helen Vendler,4.3,0674637127,eng,692,613,25,11/1/1999,Belknap Press of Harvard University Press
Hide (Detective D.D. Warren  #2),Lisa Gardner,4.16,0553804324,eng,375,26891,1501,1/30/2007,Bantam Books
Alone (Detective D.D. Warren  #1),Lisa Gardner/Anna Fields,3.96,0553584537,eng,451,44349,1850,12/27/2005,Bantam
The Third Victim (Quincy & Rainie  #2),Lisa Gardner,4.16,0553578685,eng,384,24599,518,1/30/2001,Bantam
On Becoming a Novelist,John Gardner/Raymond Carver,4.11,0393320030,eng,150,2316,204,10/17/1999,W. W. Norton & Company
The Art of Fiction: Notes on Craft for Young Writers,John Gardner,4.0,0679734031,eng,224,5019,408,6/4/1991,Vintage
October Light,John Gardner/Tom Bissell,3.88,0811216373,eng,399,843,61,10/17/2005,New Directions
Excellence,John W. Gardner,3.82,0393312879,eng,176,49,8,4/17/1995,W. W. Norton  Company
Conversations with Bernard Malamud (Literary Conversations),J. Michael Lennon/Lawrence M. Lasher,4.0,0878054898,eng,156,0,0,4/28/1991,University Press of Mississippi
Essential Tales and Poems,Edgar Allan Poe/Benjamin F. Fisher,4.36,1593080646,en-US,688,66382,109,10/25/2004,Barnes  Noble Classics
Poetry  Tales and Selected Essays,Edgar Allan Poe/Gary Richard Thompson/G.R. Thompson/Patrick F. Quinn,4.41,1883011388,eng,1520,170,13,10/1/1996,Library of America
The Complete Stories,Franz Kafka/Nahum N. Glatzer/John Updike,4.35,0805208739,eng,488,168,12,11/14/1995,Schocken Books
The Sons,Franz Kafka/Edwin Muir/Willa Muir/Eithne Wilkins/Ernst Kaiser/Mark Anderson/Arthur S. Wensinger,3.95,0805208860,eng,167,529,37,8/5/1989,Schocken
The Metamorphosis and Other Stories,Franz Kafka/Donna Freed/Jason Baker,4.03,1593081804,eng,191,132,19,9/20/2004,Barnes  Noble Classics
The Metamorphosis And Other Stories,Franz Kafka/Joachim Neugroschel,4.03,0684194260,eng,227,61,6,12/1/1993,Scribner Book Company
Metamorphosis (Star Trek: The Next Generation),Jean Lorrah,3.72,0671684027,eng,371,1399,49,3/1/1990,Pocket Books
Lolita,Richard Corliss,3.89,0851703682,eng,96,475,23,12/27/1994,British Film Institute
Lolita: The Screenplay,Vladimir Nabokov,3.87,0679772553,eng,240,281,18,8/26/1997,Vintage
Lolita,Vladimir Nabokov/Martin Amis,3.89,0679410430,eng,335,1965,295,3/9/1993,Everyman's Library
Mysteries,Knut Hamsun/Sverre Lyngstad,4.09,0141186186,en-US,313,282,37,1/1/2001,Penguin Classics
Hunger,Knut Hamsun/George Egerton,4.05,0486431681,eng,134,28153,1372,11/17/2003,Dover Publications
Victoria,Knut Hamsun/Oliver Stallybrass,3.74,1557131775,eng,155,47,7,10/1/1994,Sun & Moon Press
The Wanderer,Knut Hamsun/Oliver Stallybrass/Gunnvor Stallybrass,3.96,0285647873,eng,164,696,25,4/30/2001,Condor Books
Pan,Knut Hamsun/Sverre Lyngstad,3.9,0141180676,eng,181,5833,255,9/1/1998,Penguin Classics
The Last Joy,Knut Hamsun/Sverre Lyngstad,3.77,1931243190,eng,250,129,8,7/1/2002,Green Integer
In Wonderland,Knut Hamsun/Sverre Lyngstad,3.6,0970312555,nor,185,86,8,9/1/2003,Ig Publishing
Guilty as Charged,Scott Turow/Sarah Shankman/Jay Brandon/Jeremiah Healy/Ed Gorman/John Jakes/Maynard F. Thomson/Lia Matera/Susan Dunlap/Bill Pronzini/John Lutz/Andrew Klavan/Marcia Muller/Stuart M. Kaminsky/Carolyn Wheat/Stan Washburn/Valerie Frankel,3.76,0671519166,eng,10,149,2,10/1/1996,Pocket Books
On the Shoulders of Giants: The Great Works of Physics and Astronomy,Stephen Hawking/Isaac Newton/Nicolaus Copernicus/Albert Einstein/Johannes Kepler/Galileo Galilei,4.2,0762427329,eng,256,4151,33,1/1/2006,Penguin Books
Visions of Heaven and Hell,Clive Barker,4.32,0847827372,eng,352,661,20,9/27/2005,Rizzoli
Books of Blood: Volumes One to Three (Books of Blood #1-3),Clive Barker,4.18,0425165582,eng,507,22863,491,10/1/1998,Berkley Books
Everville (Book of the Art #2),Clive Barker,4.03,0060933151,eng,697,8829,157,11/3/1999,HarperPerennial
The Great and Secret Show (Book of the Art #1),Clive Barker,4.05,006093316X,eng,658,25955,518,11/3/1999,HarperPerennial
Abarat: Days of Magic  Nights of War,Clive Barker,4.2,0060596384,eng,569,12118,292,9/26/2006,HarperCollins
Imajica: The Reconciliation,Clive Barker,4.42,0061094153,eng,544,2583,30,5/10/1995,HarperTorch
Sacrament,Clive Barker,3.75,0006482643,eng,594,3942,106,5/1/1997,Harper Voyager
The Inhuman Condition (Books of Blood  #4),Clive Barker,3.96,0743417348,eng,180,6294,111,3/1/2001,Pocket Books
Notebook of a Return to the Native Land,Aimé Césaire/Annette Smith/Clayton Eshleman,4.09,0819564524,eng,66,941,49,9/24/2001,Wesleyan University Press
The Return of the Native,Thomas Hardy/Alexander Theroux,3.86,037575718X,eng,448,29586,981,2/13/2001,Modern Library
The Return of the Native,Thomas Hardy/Phillip Mallett,3.86,0393927873,eng,552,44,5,2/14/2006,W. W. Norton & Company
The Stephen King Collection: Stories from Night Shift,Stephen King/John  Glover,4.0,0553527401,eng,9,662,23,5/2/2000,Random House Audio
Blood and Smoke,Stephen King,3.92,0671046179,eng,4,6221,155,1/1/2000,Simon & Schuster Audio
LT's Theory of Pets,Stephen King,3.69,074352005X,eng,1,2824,140,8/1/2001,Simon  Schuster Audio
Carretera maldita,Richard Bachman/Stephen King/Joseph M. Apfelbäume,3.6,8401474728,spa,362,336,37,2/1/1999,Plaza & Janés Editores  S.A.
Silver Bullet,Stephen King/Bernie Wrightson,3.64,0451821289,en-US,255,3551,33,11/12/1985,Signet
Patriot Games (Jack Ryan  #1),Tom Clancy,4.14,0425134350,eng,503,170797,984,5/1/1992,Berkley
Legends,Robert Silverberg/Stephen King/Robert Jordan/Terry Goodkind/Anne McCaffrey/Orson Scott Card/Tad Williams/George R.R. Martin/Raymond E. Feist/Terry Pratchett/Ursula K. Le Guin,3.92,0765300354,en-US,717,339,25,9/8/2001,Tor Books
Bare Bones: Conversations on Terror with Stephen King,Tim Underwood/Chuck Miller/Stephen King,4.17,0446390577,eng,224,3162,28,7/1/1989,Warner
Four Past Midnight,Stephen King,3.93,0451213599,eng,768,1430,42,3/2/2004,Signet
Gerald's Game,Stephen King,3.51,0831727527,eng,332,117178,2678,9/1/1992,Smithmark Publishers
Faithful: Two Diehard Boston Red Sox Fans Chronicle the Historic 2004 Season,Stewart O'Nan/Stephen King,3.83,0743267532,eng,445,4321,164,9/6/2005,Scribner
El talismán,Stephen King/Peter Straub/Pilar Giralt Gorina,4.13,8408042432,spa,375,12,1,7/1/2003,Planeta Publishing
El umbral de la noche,Stephen King/Gregorio Vlastelica/Eduardo Goligorsky,4.0,8497594290,spa,417,79,11,4/30/2004,Debolsillo
Rabia,Richard Bachman/Stephen King/Hernán Sabaté Vargas,3.78,8427011504,spa,203,91,22,9/1/1987,Martínez Roca
The Diary of Ellen Rimbauer: My Life at Rose Red,Joyce Reardon/Steven Rimbauer/Ridley Pearson,3.67,0786890436,eng,277,7852,352,4/29/2001,Hyperion
Now and on Earth,Jim Thompson/Stephen King,3.7,0679740139,eng,320,339,21,2/1/1994,Vintage
The Monkey,Stephen King/David Purdham,3.77,0394299035,eng,2,801,44,10/28/1989,Random House Audio
Desperation / The Regulators: Box Set,Stephen King/Richard Bachman,4.07,067077605X,eng,1075,3231,72,10/1/1996,Viking Adult
Ojos de fuego,Stephen King/Eduardo Goligorsky,3.88,0609810871,spa,528,353,29,9/4/2001,Plaza y Janés
Tevye's Daughters: Collected Stories of Sholom Aleichem,Sholom Aleichem/Frances Butwin,4.17,1929068034,eng,302,146,13,11/1/1999,Sholom Aleichem Family Publications
Favorite Tales of Sholom Aleichem,Sholom Aleichem/Ben Shahn/Frances Butwin/Julius Butwin,4.26,0517412942,en-US,692,66,6,11/18/1990,Avenel Books
Brown Girl  Brownstones,Paule Marshall/Mary Helen Washington/Edwidge Danticat,4.07,1558614982,eng,324,2466,107,8/1/2006,Feminist Press
V.,Thomas Pynchon,3.96,3499137305,ger,544,46,4,8/1/1994,Rowohlt
Gimpel the Fool: And Other Stories,Isaac Bashevis Singer/Saul Bellow,4.16,0374500525,eng,205,37,4,12/31/1988,Farrar Straus Giroux
At the Mountains of Madness,H.P. Lovecraft/China Miéville/S.T. Joshi,3.88,0812974417,eng,224,24866,1608,6/14/2005,Modern Library
At the Mountains of Madness and Other Novels,H.P. Lovecraft/James Turner/S.T. Joshi/August Derleth,4.44,0870540386,eng,458,486,20,12/1/1985,Arkham House Publishers
At the Mountains of Madness and Other Tales of Terror,H.P. Lovecraft,4.25,0345329457,eng,184,21719,491,9/13/1991,Del Rey Books
Mountain Madness (Wilderness  #24),David   Robbins/David Thompson,4.45,0843943998,eng,170,22,2,6/1/1998,Leisure Books
At the Mountains of Madness and Other Novels of Terror,H.P. Lovecraft/August Derleth/E. Hoffmann Price,4.44,0007127774,eng,552,29,5,6/17/2002,Voyager
The Aeneid,Virgil/Robert Fitzgerald,3.84,0679413359,eng,483,184,21,6/30/1992,Everyman's Library
The Aeneid (Verse Translation),Virgil/Rolfe Humphries,3.84,0024277800,en-US,368,19,2,1/15/1987,Prentice Hall/Scribner/Macmillan
The Iliad,Homer/Andrew Lang,3.86,1904633382,eng,542,64,8,9/1/2011,Collector's Library
War and the Iliad,Simone Weil/Rachel Bespaloff/Mary McCarthy/Christopher E.G. Benfey/Hermann Broch,4.04,1590171454,eng,121,532,57,3/31/2005,NYRB Classics
The Iliad,Homer/Victor G. Ambrus/Nick McCarty,3.86,0753453215,eng,95,8,3,9/15/2000,Kingfisher
Trojan Odyssey (Dirk Pitt  #17),Clive Cussler,3.94,0425199320,eng,463,15118,318,12/1/2004,G.P. Putnam's Sons
The Divine Comedy II: Purgatory,Dante Alighieri/Dorothy L. Sayers/C.W. Scott-Giles,4.02,0140440461,en-US,388,369,33,8/30/1981,Penguin Classics
The Divine Comedy,Dante Alighieri/C.H. Sisson/David H. Higgins,4.07,0192835025,en-US,735,177,10,6/18/1998,Oxford University Press
Paradiso (The Divine Comedy  #3),Dante Alighieri/Dorothy L. Sayers/Barbara Reynolds,3.95,0140441050,eng,400,11566,222,7/30/1962,Penguin Classics
Modern Reader's Guide to Dante's the Divine Comedy,Joseph Gallagher,4.49,0764804944,eng,256,29,2,5/10/1999,Liguori Publications
The Canterbury Tales,Geoffrey Chaucer/Nevill Coghill,3.49,0140440224,eng,489,1050,74,7/30/1970,Penguin Books
The Canterbury Tales: Fifteen Tales and the General Prologue,Geoffrey Chaucer/V.A. Kolve/Glending Olson,3.95,0393925870,enm,600,1149,41,8/1/2005,W. W. Norton & Company
Fanning the Flame: Bible  Cross  and Mission,Chris    Green/Chris Wright/Paul Douglas Gardner,5.0,0310249872,eng,336,1,1,6/17/2003,Zondervan
From the Earth to the Moon (Extraordinary Voyages  #4),Jules Verne,3.78,1598184547,eng,136,17325,421,10/1/2006,Aegypan
The Mammoth Book of New Jules Verne Adventures: Return to the Center of the Earth and Other Extraordinary Voyages  New Tales by the Heirs of Jules Verne,Mike Ashley/Eric Brown/Keith Brooke/Johan Heliot/Kevin J. Anderson/Sarah A. Hoyt/Justina Robson/Adam Roberts/Paul Di Filippo/Tim Lebbon/Molly Brown/Tony Ballantyne/Stephen Baxter/Richard A. Lupoff/Sharan Newman/Michael Pagel/Liz Williams/Brian Stableford/James Lovegrove/Ian Watson/Peter Criwther/Laurent Genefirt/F. Gwynplaine MacIntyre/Michael Mallory,3.63,0786714956,eng,498,28,4,2/15/2005,Running Press
Journey to the Center of the Earth (Extraordinary Voyages  #3),Jules Verne,3.86,0553213970,eng,240,107189,2510,4/25/2006,Bantam
20 000 Leagues Under The Sea,Pauline Francis/Jules Verne,3.76,0237526883,eng,48,563,32,8/1/2004,Evans Brothers
The Mysterious Island (Extraordinary Voyages  #12),Jules Verne/Caleb Carr/Jordan Stump,4.11,0812972120,eng,723,30022,948,4/27/2004,Modern Library
The Lighthouse at the End of the World,Jules Verne,3.64,1589630947,eng,260,1752,40,3/20/2001,Fredonia Books (NL)
The World of Jules Verne,Gonzague Saint Bris/Arthur C. Clarke/Stéphane Heuet/Helen Marx/Saint-Bris Gonzague,4.0,1885586426,eng,85,3,1,11/1/2006,Helen Marx Books
The End of Nana Sahib: The Steam House (Extraordinary Voyages  #20),Jules Verne/Agnes D. Kingston,3.59,1410103277,eng,276,199,9,7/19/2003,Fredonia Books (NL)
Around the World in Eighty Days,Jules Verne/Herbert R. Lottman/Jacqueline Rogers,3.93,0451529774,eng,236,156,17,6/7/2005,Signet
Around the World in Eighty Days,Jules Verne/George M. Towle/Bruce Sterling,3.93,0812968565,eng,211,778,35,12/30/2003,Modern Library
The Mysterious Island,Jules Verne/Jordan Stump/Caleb Carr,4.11,0812966422,eng,630,114,14,12/10/2002,Modern Library
Adrift in the Pacific: Two Years Holiday (Extraordinary Voyages  #32),Jules Verne,3.99,1410102157,eng,300,1956,39,4/24/2003,Fredonia Books (NL)
Final Payments,Mary Gordon,3.69,0307276783,eng,304,551,78,6/6/2006,Anchor
Sliver of Truth (Ridley Jones #2),Lisa Unger,3.68,0307338460,eng,308,3015,347,1/2/2007,Shaye Areheart Books
The Mothman Prophecies,John A. Keel,3.54,0340824468,eng,352,117,16,3/7/2002,Hodder & Stoughton
Intimate Communion: Awakening Your Sexual Essence,David Deida/Lorrie Bortner,3.99,155874374X,eng,270,265,26,11/1/1995,Health Communications
Letter to a Man in the Fire: Does God Exist and Does He Care?,Reynolds Price,3.7,0684856271,eng,112,113,22,10/17/2000,Scribner
The Promise of Rest,Reynolds Price/Mary Bess Engel,4.0,0684825104,eng,368,253,16,11/5/1996,Scribner
Perfect Match,Jodi Picoult,3.95,0743418727,eng,368,213,33,5/1/2002,Atria Books
Demon Box,Ken Kesey,3.56,0140085300,eng,400,1418,55,8/4/1987,Penguin Books
Sailor Song,Ken Kesey,3.58,0140139974,eng,533,2015,105,7/1/1993,Penguin Books
On the Bus: The Complete Guide to the Legendary Trip of Ken Kesey and the Merry Pranksters and the Birth of Counterculture,Paul Perry/Ken Babbs,3.86,156025114X,eng,205,193,10,1/7/1997,Running Press
The Further Inquiry,Ken Kesey/Ron Bevirt,3.63,0670831743,eng,215,226,3,10/1/1990,Viking Books
Goodnight Moon,Margaret Wise Brown/Clement Hurd,4.28,0060775858,eng,32,276426,4975,1/23/2007,HarperCollins
Goodnight Moon 123: A Counting Book (Over the Moon),Margaret Wise Brown/Clement Hurd,3.57,0061125938,eng,32,198,22,7/1/2007,HarperCollins Publishers
New Rules: Polite Musings from a Timid Observer,Bill Maher,3.71,1594862958,en-US,304,5034,305,7/26/2005,Rodale Books
True Story,Bill Maher,3.11,0743291352,en-US,304,199,28,10/1/2005,Simon  Schuster
Does Anybody Have a Problem With That? The Best of Politically Incorrect,Bill Maher,3.51,0345412818,eng,288,189,9,5/20/1997,Ballantine Books
The Outsiders,S.E. Hinton,4.09,0141314575,eng,218,2630,258,3/6/2003,Puffin Group
Outsiders Within: Writing on Transracial Adoption,Jane Jeong Trenka/Julia Chinyere Oparah,4.17,0896087646,eng,300,190,20,8/1/2006,South End Press
Outsiders  Vol. 5: The Good Fight,Judd Winick/Matthew Clark/Art Thibert/Pop Mhan/Ron Randall,3.43,140121195X,eng,192,122,12,1/3/2007,DC Comics
Sister Outsider: Essays and Speeches,Audre Lorde,4.49,0895941414,en-GB,190,12105,568,6/1/1984,Crossing Press
Caramelo,Sandra Cisneros,3.9,0679742581,eng,441,9317,700,9/9/2003,Vintage
The House on Mango Street,Sandra Cisneros,3.63,0739322796,en-US,2,108,21,8/30/2005,Random House Audio
Selections from Homer’s Iliad,Homer/Allen Rogers Benner/Mark W. Edwards,4.41,0806133635,eng,522,67,7,12/15/2001,University of Oklahoma Press
